marketZip,GeoCity,GeoState,GeoLat,GeoLng,GeoCounty
26202,FENWICK,WV,38.244657,-80.634972,NICHOLAS
26203,ERBACON,WV,38.541864,-80.574232,WEBSTER
26205,CRAIGSVILLE,WV,38.325389,-80.64438,NICHOLAS
26206,COWEN,WV,38.413273,-80.535807,WEBSTER
26208,CAMDEN ON GAULEY,WV,38.379246,-80.591408,WEBSTER
26209,SNOWSHOE,WV,38.397222,-80.141667,POCAHONTAS
26210,ADRIAN,WV,38.913422,-80.288663,UPSHUR
26215,CLEVELAND,WV,38.839225,-80.342849,UPSHUR
26217,DIANA,WV,38.575471,-80.431962,WEBSTER
26218,FRENCH CREEK,WV,38.851145,-80.274339,UPSHUR
26219,FRENCHTON,WV,38.872778,-80.356667,UPSHUR
26222,HACKER VALLEY,WV,38.679583,-80.402345,WEBSTER
26224,HELVETIA,WV,38.771258,-80.138167,RANDOLPH
26228,KANAWHA HEAD,WV,38.76183,-80.372734,UPSHUR
26229,LORENTZ,WV,39.01,-80.301667,UPSHUR
26230,PICKENS,WV,38.684242,-80.209784,RANDOLPH
26234,ROCK CAVE,WV,38.781128,-80.316276,UPSHUR
26236,SELBYVILLE,WV,38.719393,-80.312955,UPSHUR
26237,TALLMANSVILLE,WV,38.856405,-80.15799,UPSHUR
26238,VOLGA,WV,39.068445,-80.143209,BARBOUR
26241,ELKINS,WV,38.925304,-79.847115,RANDOLPH
26250,BELINGTON,WV,39.024439,-79.949508,BARBOUR
26253,BEVERLY,WV,38.828021,-79.865121,RANDOLPH
26254,BOWDEN,WV,38.934863,-79.619347,TUCKER
26257,COALTON,WV,38.91438,-79.976724,RANDOLPH
26259,DAILEY,WV,38.798611,-79.896389,RANDOLPH
26260,DAVIS,WV,39.088227,-79.456278,TUCKER
26261,RICHWOOD,WV,38.222988,-80.544481,NICHOLAS
26263,DRYFORK,WV,38.957616,-79.453403,RANDOLPH
26264,DURBIN,WV,38.616313,-79.793464,POCAHONTAS
26266,UPPERGLADE,WV,38.418528,-80.496464,WEBSTER
26267,ELLAMORE,WV,38.933966,-80.092611,RANDOLPH
26268,GLADY,WV,38.866925,-79.734202,RANDOLPH
26269,HAMBLETON,WV,39.116836,-79.641565,TUCKER
26270,HARMAN,WV,38.923369,-79.524599,RANDOLPH
26271,HENDRICKS,WV,39.074814,-79.630302,TUCKER
26273,HUTTONSVILLE,WV,38.678433,-79.977544,RANDOLPH
26275,JUNIOR,WV,38.978611,-79.949722,BARBOUR
26276,KERENS,WV,39.029854,-79.775427,RANDOLPH
26278,MABIE,WV,38.822158,-80.013061,RANDOLPH
26280,MILL CREEK,WV,38.732493,-79.978569,RANDOLPH
26282,MONTERVILLE,WV,38.551707,-80.122391,RANDOLPH
26283,MONTROSE,WV,39.096357,-79.789577,RANDOLPH
26285,NORTON,WV,38.931667,-79.965833,RANDOLPH
26287,PARSONS,WV,39.105857,-79.673448,TUCKER
26288,WEBSTER SPRINGS,WV,38.476362,-80.399798,WEBSTER
26289,RED CREEK,WV,39.019628,-79.53009,TUCKER
26291,SLATYFORK,WV,38.381207,-80.040353,POCAHONTAS
26292,THOMAS,WV,39.150517,-79.503,TUCKER
26293,VALLEY BEND,WV,38.784903,-79.916037,RANDOLPH
26294,VALLEY HEAD,WV,38.536637,-80.044911,RANDOLPH
26296,WHITMER,WV,38.808289,-79.557752,RANDOLPH
26298,BERGOO,WV,38.486389,-80.300833,WEBSTER
26301,CLARKSBURG,WV,39.278422,-80.348683,HARRISON
26302,CLARKSBURG,WV,39.2817,-80.3442,HARRISON
26306,CLARKSBURG,WV,39.2957,-80.3829,HARRISON
26320,ALMA,WV,39.429757,-80.817157,TYLER
26321,ALUM BRIDGE,WV,39.042474,-80.688196,LEWIS
26323,ANMOORE,WV,39.256667,-80.2925,HARRISON
26325,AUBURN,WV,39.086382,-80.883656,RITCHIE
26327,BEREA,WV,39.130452,-80.922322,RITCHIE
26330,BRIDGEPORT,WV,39.29537,-80.242692,HARRISON
26335,BURNSVILLE,WV,38.850391,-80.658989,BRAXTON
26337,CAIRO,WV,39.23249,-81.155427,RITCHIE
26338,CAMDEN,WV,39.089268,-80.591531,LEWIS
26339,CENTER POINT,WV,39.412472,-80.635227,DODDRIDGE
26342,COXS MILLS,WV,39.002102,-80.874592,GILMER
26343,CRAWFORD,WV,38.840065,-80.400749,LEWIS
26346,ELLENBORO,WV,39.282364,-81.060382,RITCHIE
26347,FLEMINGTON,WV,39.271069,-80.128179,TAYLOR
26348,FOLSOM,WV,39.469345,-80.525806,WETZEL
26349,GALLOWAY,WV,39.231667,-80.122222,BARBOUR
26351,GLENVILLE,WV,38.933619,-80.82783,GILMER
26354,GRAFTON,WV,39.341386,-80.028509,TAYLOR
26361,GYPSY,WV,39.368611,-80.318056,HARRISON
26362,HARRISVILLE,WV,39.199608,-81.045967,RITCHIE
26366,HAYWOOD,WV,39.381111,-80.336111,HARRISON
26369,HEPZIBAH,WV,39.3325,-80.335556,HARRISON
26372,HORNER,WV,38.972628,-80.365576,LEWIS
26374,INDEPENDENCE,WV,39.446372,-79.882161,PRESTON
26376,IRELAND,WV,38.767689,-80.477002,LEWIS
26377,JACKSONBURG,WV,39.541553,-80.643697,WETZEL
26378,JANE LEW,WV,39.109989,-80.431059,LEWIS
26384,LINN,WV,38.957294,-80.730046,GILMER
26385,LOST CREEK,WV,39.172528,-80.377674,HARRISON
26386,LUMBERPORT,WV,39.378108,-80.367635,HARRISON
26404,MEADOWBROOK,WV,39.335367,-80.325668,HARRISON
26405,MOATSVILLE,WV,39.212271,-79.921574,BARBOUR
26408,MOUNT CLARE,WV,39.210708,-80.289948,HARRISON
26410,NEWBURG,WV,39.402722,-79.828036,PRESTON
26411,NEW MILTON,WV,39.189917,-80.707617,DODDRIDGE
26412,ORLANDO,WV,38.885349,-80.560122,LEWIS
26415,PENNSBORO,WV,39.292064,-80.958482,RITCHIE
26416,PHILIPPI,WV,39.150789,-80.038531,BARBOUR
26419,PINE GROVE,WV,39.565069,-80.677213,WETZEL
26421,PULLMAN,WV,39.190013,-80.934685,RITCHIE
26422,REYNOLDSVILLE,WV,39.288333,-80.435,HARRISON
26424,ROSEMONT,WV,39.268611,-80.163056,TAYLOR
26425,ROWLESBURG,WV,39.221575,-79.642977,PRESTON
26426,SALEM,WV,39.294761,-80.589792,HARRISON
26430,SAND FORK,WV,38.895,-80.730556,GILMER
26431,SHINNSTON,WV,39.388809,-80.283399,HARRISON
26434,SHIRLEY,WV,39.398056,-80.765278,TYLER
26435,SIMPSON,WV,39.266667,-80.093611,TAYLOR
26436,SMITHBURG,WV,39.288333,-80.731667,DODDRIDGE
26437,SMITHFIELD,WV,39.5134,-80.558245,WETZEL
26438,SPELTER,WV,39.345,-80.318056,HARRISON
26440,THORNTON,WV,39.332879,-79.909645,TAYLOR
26443,TROY,WV,39.083881,-80.754921,GILMER
26444,TUNNELTON,WV,39.362502,-79.747818,PRESTON
26447,WALKERSVILLE,WV,38.850738,-80.480221,LEWIS
26448,WALLACE,WV,39.411667,-80.486468,HARRISON
26451,WEST MILFORD,WV,39.203906,-80.363049,HARRISON
26452,WESTON,WV,39.041104,-80.473656,LEWIS
26456,WEST UNION,WV,39.276185,-80.791057,DODDRIDGE
26461,WILSONBURG,WV,39.2925,-80.3963,HARRISON
26463,WYATT,WV,39.435,-80.353611,HARRISON
26501,MORGANTOWN,WV,39.6368,-80.018,MONONGALIA
26502,MORGANTOWN,WV,39.5863,-79.959,MONONGALIA
26504,MORGANTOWN,WV,39.658333,-79.986667,MONONGALIA
26505,MORGANTOWN,WV,39.633858,-79.954225,MONONGALIA
26506,MORGANTOWN,WV,39.6494,-79.9571,MONONGALIA
26507,MORGANTOWN,WV,39.6276,-79.9574,MONONGALIA
26508,MORGANTOWN,WV,39.556667,-80,MONONGALIA
26519,ALBRIGHT,WV,39.570116,-79.635811,PRESTON
26520,ARTHURDALE,WV,39.495,-79.815278,PRESTON
26521,BLACKSVILLE,WV,39.695821,-80.232646,MONONGALIA
26524,BRETZ,WV,39.542222,-79.800833,PRESTON
26525,BRUCETON MILLS,WV,39.645394,-79.615941,PRESTON
26527,CASSVILLE,WV,39.665556,-80.063889,MONONGALIA
26531,DELLSLOW,WV,39.606944,-79.892222,MONONGALIA
26534,GRANVILLE,WV,39.645833,-79.9875,MONONGALIA
26537,KINGWOOD,WV,39.481912,-79.70629,PRESTON
26541,MAIDSVILLE,WV,39.709308,-80.083193,MONONGALIA
26542,MASONTOWN,WV,39.576413,-79.800993,PRESTON
26543,OSAGE,WV,39.656667,-80.011667,MONONGALIA
26544,PENTRESS,WV,39.710278,-80.160556,MONONGALIA
26546,PURSGLOVE,WV,39.699543,-80.061798,MONONGALIA
26547,REEDSVILLE,WV,39.51823,-79.810061,PRESTON
26554,FAIRMONT,WV,39.472677,-80.146041,MARION
26555,FAIRMONT,WV,39.483333,-80.143333,MARION
26559,BARRACKVILLE,WV,39.503611,-80.166944,MARION
26560,BAXTER,WV,39.536056,-80.141691,MARION
26561,BIG RUN,WV,39.59414,-80.583717,WETZEL
26562,BURTON,WV,39.667984,-80.405931,WETZEL
26563,CAROLINA,WV,39.480278,-80.273611,MARION
26566,COLFAX,WV,39.434722,-80.131944,MARION
26568,ENTERPRISE,WV,39.425998,-80.316704,HARRISON
26570,FAIRVIEW,WV,39.610335,-80.252918,MARION
26571,FARMINGTON,WV,39.50287,-80.256643,MARION
26572,FOUR STATES,WV,39.479722,-80.31,MARION
26574,GRANT TOWN,WV,39.558056,-80.181944,MARION
26575,HUNDRED,WV,39.691744,-80.474552,WETZEL
26576,IDAMAY,WV,39.496944,-80.257222,MARION
26578,KINGMONT,WV,39.446944,-80.176111,MARION
26581,LITTLETON,WV,39.659205,-80.569478,WETZEL
26582,MANNINGTON,WV,39.522031,-80.355243,MARION
26585,METZ,WV,39.607762,-80.416815,MARION
26586,MONTANA MINES,WV,39.518611,-80.108611,MARION
26587,RACHEL,WV,39.52254,-80.295694,MARION
26588,RIVESVILLE,WV,39.556839,-80.141744,MARION
26590,WANA,WV,39.702072,-80.305106,MONONGALIA
26591,WORTHINGTON,WV,39.452213,-80.290468,MARION
26601,SUTTON,WV,38.673855,-80.681072,BRAXTON
26610,BIRCH RIVER,WV,38.491424,-80.745873,NICHOLAS
26611,CEDARVILLE,WV,38.839711,-80.840342,GILMER
26615,COPEN,WV,38.830556,-80.728481,BRAXTON
26617,DILLE,WV,38.474704,-80.853784,CLAY
26619,EXCHANGE,WV,38.806866,-80.768123,BRAXTON
26621,FLATWOODS,WV,38.724475,-80.638478,BRAXTON
26623,FRAMETOWN,WV,38.636828,-80.877416,BRAXTON
26624,GASSAWAY,WV,38.686193,-80.786339,BRAXTON
26627,HEATERS,WV,38.755807,-80.642884,BRAXTON
26629,LITTLE BIRCH,WV,38.581046,-80.706293,BRAXTON
26631,NAPIER,WV,38.77462,-80.584104,BRAXTON
26636,ROSEDALE,WV,38.770103,-80.906127,GILMER
26638,SHOCK,WV,38.757527,-80.968663,GILMER
26651,SUMMERSVILLE,WV,38.30089,-80.835278,NICHOLAS
26656,BELVA,WV,38.249105,-81.156572,NICHOLAS
26660,CALVIN,WV,38.327679,-80.70163,NICHOLAS
26662,CANVAS,WV,38.262445,-80.744637,NICHOLAS
26667,DRENNEN,WV,38.258729,-81.008868,NICHOLAS
26671,GILBOA,WV,38.298304,-80.952232,NICHOLAS
26675,KESLERS CROSS LANES,WV,38.225762,-80.933365,NICHOLAS
26676,LEIVASY,WV,38.135019,-80.717213,NICHOLAS
26678,MOUNT LOOKOUT,WV,38.182109,-80.91077,NICHOLAS
26679,MOUNT NEBO,WV,38.197064,-80.820204,NICHOLAS
26680,NALLEN,WV,38.10829,-80.885777,FAYETTE
26681,NETTIE,WV,38.209042,-80.695271,NICHOLAS
26684,POOL,WV,38.146004,-80.885907,NICHOLAS
26690,SWISS,WV,38.279058,-81.080703,NICHOLAS
26691,TIOGA,WV,38.375989,-80.661663,NICHOLAS
26704,AUGUSTA,WV,39.299821,-78.593089,HAMPSHIRE
26705,AURORA,WV,39.304719,-79.571088,PRESTON
26707,BAYARD,WV,39.254167,-79.398056,GRANT
26710,BURLINGTON,WV,39.388709,-78.912278,MINERAL
26711,CAPON BRIDGE,WV,39.280198,-78.464413,HAMPSHIRE
26714,DELRAY,WV,39.179564,-78.639427,HAMPSHIRE
26716,EGLON,WV,39.292514,-79.510919,PRESTON
26717,ELK GARDEN,WV,39.363088,-79.153871,MINERAL
26719,FORT ASHBY,WV,39.497045,-78.774296,MINERAL
26720,GORMANIA,WV,39.271499,-79.340136,GRANT
26722,GREEN SPRING,WV,39.502931,-78.627191,HAMPSHIRE
26726,KEYSER,WV,39.430406,-78.988667,MINERAL
26731,LAHMANSVILLE,WV,39.164225,-79.043319,GRANT
26739,MOUNT STORM,WV,39.265224,-79.225454,GRANT
26743,NEW CREEK,WV,39.361155,-79.045212,MINERAL
26750,PIEDMONT,WV,39.479901,-79.048862,MINERAL
26753,RIDGELEY,WV,39.581796,-78.792006,MINERAL
26755,RIO,WV,39.180663,-78.693548,HAMPSHIRE
26757,ROMNEY,WV,39.342369,-78.748075,HAMPSHIRE
26761,SHANKS,WV,39.284859,-78.699531,HAMPSHIRE
26763,SPRINGFIELD,WV,39.462996,-78.695019,HAMPSHIRE
26764,TERRA ALTA,WV,39.441575,-79.557234,PRESTON
26767,WILEY FORD,WV,39.613308,-78.774992,MINERAL
26801,BAKER,WV,39.065588,-78.774826,HARDY
26802,BRANDYWINE,WV,38.635701,-79.209629,PENDLETON
26804,CIRCLEVILLE,WV,38.623039,-79.53672,PENDLETON
26807,FRANKLIN,WV,38.639985,-79.353776,PENDLETON
26808,HIGH VIEW,WV,39.222497,-78.442548,HAMPSHIRE
26810,LOST CITY,WV,38.895361,-78.822684,HARDY
26812,MATHIAS,WV,38.874443,-78.881413,HARDY
26814,RIVERTON,WV,38.697871,-79.465531,PENDLETON
26815,SUGAR GROVE,WV,38.52011,-79.290329,PENDLETON
26817,BLOOMERY,WV,39.328606,-78.381561,HAMPSHIRE
26818,FISHER,WV,39.04796,-78.988756,HARDY
26823,CAPON SPRINGS,WV,39.136111,-78.484722,HAMPSHIRE
26833,MAYSVILLE,WV,39.071174,-79.1937,GRANT
26836,MOOREFIELD,WV,39.056812,-78.97793,HARDY
26838,MILAM,WV,38.812526,-79.072936,HARDY
26845,OLD FIELDS,WV,39.150245,-78.950944,HARDY
26847,PETERSBURG,WV,38.976602,-79.130701,GRANT
26851,WARDENSVILLE,WV,39.056238,-78.617457,HARDY
26852,PURGITSVILLE,WV,39.268065,-78.905951,HAMPSHIRE
26855,CABINS,WV,38.951199,-79.278332,GRANT
26865,YELLOW SPRING,WV,39.183038,-78.494998,HAMPSHIRE
26866,UPPER TRACT,WV,38.794952,-79.258589,PENDLETON
26884,SENECA ROCKS,WV,38.829615,-79.386577,PENDLETON
26886,ONEGO,WV,38.801718,-79.450702,PENDLETON
27006,ADVANCE,NC,36.006496,-80.446301,DAVIE
27007,ARARAT,NC,36.386932,-80.608887,SURRY
27009,BELEWS CREEK,NC,36.226874,-80.092988,FORSYTH
27010,BETHANIA,NC,36.182222,-80.338333,FORSYTH
27011,BOONVILLE,NC,36.234012,-80.63569,YADKIN
27012,CLEMMONS,NC,36.034112,-80.39623,FORSYTH
27013,CLEVELAND,NC,35.737397,-80.711254,ROWAN
27014,COOLEEMEE,NC,35.810278,-80.556111,DAVIE
27016,DANBURY,NC,36.455857,-80.219354,STOKES
27017,DOBSON,NC,36.369826,-80.710065,SURRY
27018,EAST BEND,NC,36.203152,-80.528405,YADKIN
27019,GERMANTON,NC,36.272513,-80.225432,STOKES
27020,HAMPTONVILLE,NC,36.124248,-80.813687,YADKIN
27021,KING,NC,36.295033,-80.355957,STOKES
27022,LAWSONVILLE,NC,36.513228,-80.210291,STOKES
27023,LEWISVILLE,NC,36.0967,-80.420638,FORSYTH
27024,LOWGAP,NC,36.503041,-80.788862,SURRY
27025,MADISON,NC,36.369507,-79.965438,ROCKINGHAM
27027,MAYODAN,NC,36.427677,-79.956742,ROCKINGHAM
27028,MOCKSVILLE,NC,35.922007,-80.536965,DAVIE
27030,MOUNT AIRY,NC,36.500739,-80.611871,SURRY
27031,WHITE PLAINS,NC,36.499167,-80.6075,SURRY
27040,PFAFFTOWN,NC,36.166914,-80.379826,FORSYTH
27041,PILOT MOUNTAIN,NC,36.41094,-80.492065,SURRY
27042,PINE HALL,NC,36.348178,-80.049533,STOKES
27043,PINNACLE,NC,36.333905,-80.439111,STOKES
27045,RURAL HALL,NC,36.229251,-80.293643,FORSYTH
27046,SANDY RIDGE,NC,36.489973,-80.085857,STOKES
27047,SILOAM,NC,36.300208,-80.577162,SURRY
27048,STONEVILLE,NC,36.470483,-79.901297,ROCKINGHAM
27049,TOAST,NC,36.500278,-80.626667,SURRY
27050,TOBACCOVILLE,NC,36.233627,-80.391549,FORSYTH
27051,WALKERTOWN,NC,36.179999,-80.162865,FORSYTH
27052,WALNUT COVE,NC,36.318872,-80.148414,STOKES
27053,WESTFIELD,NC,36.467405,-80.367739,SURRY
27054,WOODLEAF,NC,35.787564,-80.603941,ROWAN
27055,YADKINVILLE,NC,36.127694,-80.65302,YADKIN
27094,RURAL HALL,NC,36.2402,-80.2936,FORSYTH
27098,RURAL HALL,NC,36.2454,-80.299,FORSYTH
27099,RURAL HALL,NC,36.2454,-80.299,FORSYTH
27101,WINSTON SALEM,NC,36.10237,-80.222798,FORSYTH
27102,WINSTON SALEM,NC,36.1135,-80.2422,FORSYTH
27103,WINSTON SALEM,NC,36.067127,-80.302509,FORSYTH
27104,WINSTON SALEM,NC,36.091985,-80.322423,FORSYTH
27105,WINSTON SALEM,NC,36.144039,-80.237646,FORSYTH
27106,WINSTON SALEM,NC,36.142762,-80.306866,FORSYTH
27107,WINSTON SALEM,NC,36.040324,-80.193265,FORSYTH
27108,WINSTON SALEM,NC,36.0869,-80.2486,FORSYTH
27109,WINSTON SALEM,NC,36.1135,-80.2422,FORSYTH
27110,WINSTON SALEM,NC,36.0902,-80.2275,FORSYTH
27111,WINSTON SALEM,NC,36.1267,-80.0669,FORSYTH
27113,WINSTON SALEM,NC,36.0894,-80.2738,FORSYTH
27114,WINSTON SALEM,NC,36.0758,-80.3103,FORSYTH
27115,WINSTON SALEM,NC,36.1351,-80.2426,FORSYTH
27116,WINSTON SALEM,NC,36.1412,-80.2995,FORSYTH
27117,WINSTON SALEM,NC,36.0699,-80.2067,FORSYTH
27120,WINSTON SALEM,NC,36.1042,-80.2442,FORSYTH
27127,WINSTON SALEM,NC,36.042534,-80.260946,FORSYTH
27130,WINSTON SALEM,NC,36.0586,-80.3203,FORSYTH
27150,WINSTON SALEM,NC,36.1135,-80.2422,FORSYTH
27151,WINSTON SALEM,NC,36.1135,-80.2422,FORSYTH
27152,WINSTON SALEM,NC,36.1005,-80.208,FORSYTH
27155,WINSTON SALEM,NC,36.1135,-80.2422,FORSYTH
27156,WINSTON SALEM,NC,36.1434,-80.2275,FORSYTH
27157,WINSTON SALEM,NC,36.0586,-80.3203,FORSYTH
27198,WINSTON SALEM,NC,36.1028,-80.2225,FORSYTH
27199,WINSTON SALEM,NC,36.1135,-80.2422,FORSYTH
27201,ALAMANCE,NC,36.035,-79.486111,ALAMANCE
27202,ALTAMAHAW,NC,36.184167,-79.5075,ALAMANCE
27203,ASHEBORO,NC,35.693496,-79.819678,RANDOLPH
27204,ASHEBORO,NC,35.7057,-79.8203,RANDOLPH
27205,ASHEBORO,NC,35.664,-79.8299,RANDOLPH
27207,BEAR CREEK,NC,35.612882,-79.372606,CHATHAM
27208,BENNETT,NC,35.567269,-79.522524,CHATHAM
27209,BISCOE,NC,35.325654,-79.759555,MONTGOMERY
27212,BLANCH,NC,36.533839,-79.304185,CASWELL
27213,BONLEE,NC,35.645833,-79.414722,CHATHAM
27214,BROWNS SUMMIT,NC,36.201868,-79.71008,GUILFORD
27215,BURLINGTON,NC,36.072011,-79.462152,ALAMANCE
27216,BURLINGTON,NC,36.0285,-79.4812,ALAMANCE
27217,BURLINGTON,NC,36.1288,-79.411447,ALAMANCE
27220,BURLINGTON,NC,36.0285,-79.4812,ALAMANCE
27228,BYNUM,NC,35.773889,-79.1425,CHATHAM
27229,CANDOR,NC,35.22335,-79.787623,MONTGOMERY
27230,CEDAR FALLS,NC,35.751944,-79.731667,RANDOLPH
27231,CEDAR GROVE,NC,36.201986,-79.166588,ORANGE
27233,CLIMAX,NC,35.934512,-79.701858,GUILFORD
27235,COLFAX,NC,36.100272,-80.010276,GUILFORD
27237,CUMNOCK,NC,35.4709,-79.1722,LEE
27239,DENTON,NC,35.619567,-80.095926,DAVIDSON
27242,EAGLE SPRINGS,NC,35.335957,-79.630983,MOORE
27243,EFLAND,NC,36.091166,-79.188415,ORANGE
27244,ELON,NC,36.146638,-79.502334,ALAMANCE
27247,ETHER,NC,35.439722,-79.784167,MONTGOMERY
27248,FRANKLINVILLE,NC,35.791739,-79.713178,RANDOLPH
27249,GIBSONVILLE,NC,36.118304,-79.568454,GUILFORD
27252,GOLDSTON,NC,35.56428,-79.33852,CHATHAM
27253,GRAHAM,NC,36.030967,-79.381384,ALAMANCE
27256,GULF,NC,35.560278,-79.281944,CHATHAM
27258,HAW RIVER,NC,36.055085,-79.334557,ALAMANCE
27259,HIGHFALLS,NC,35.483611,-79.521944,MOORE
27260,HIGH POINT,NC,35.959313,-80.011673,GUILFORD
27261,HIGH POINT,NC,35.9537,-80.0024,GUILFORD
27262,HIGH POINT,NC,35.973406,-80.010677,GUILFORD
27263,HIGH POINT,NC,35.910757,-79.961764,GUILFORD
27264,HIGH POINT,NC,36.0354,-79.998,GUILFORD
27265,HIGH POINT,NC,36.003584,-80.003571,GUILFORD
27278,HILLSBOROUGH,NC,36.07558,-79.091416,ORANGE
27281,JACKSON SPRINGS,NC,35.225941,-79.668535,MOORE
27282,JAMESTOWN,NC,35.998993,-79.929286,GUILFORD
27283,JULIAN,NC,35.95429,-79.638629,GUILFORD
27284,KERNERSVILLE,NC,36.116534,-80.083115,FORSYTH
27285,KERNERSVILLE,NC,36.119722,-80.073889,FORSYTH
27288,EDEN,NC,36.500003,-79.758998,ROCKINGHAM
27289,EDEN,NC,36.488333,-79.766944,ROCKINGHAM
27291,LEASBURG,NC,36.415113,-79.194188,CASWELL
27292,LEXINGTON,NC,35.82306,-80.262049,DAVIDSON
27293,LEXINGTON,NC,35.7351,-80.2068,DAVIDSON
27294,LEXINGTON,NC,35.7351,-80.2068,DAVIDSON
27295,LEXINGTON,NC,35.8641,-80.2934,DAVIDSON
27298,LIBERTY,NC,35.872878,-79.582144,RANDOLPH
27299,LINWOOD,NC,35.75623,-80.374895,DAVIDSON
27301,MC LEANSVILLE,NC,36.116291,-79.668388,GUILFORD
27302,MEBANE,NC,36.097862,-79.271895,ALAMANCE
27305,MILTON,NC,36.515784,-79.208699,CASWELL
27306,MOUNT GILEAD,NC,35.227447,-79.98709,MONTGOMERY
27310,OAK RIDGE,NC,36.167315,-79.980366,GUILFORD
27311,PELHAM,NC,36.489912,-79.473605,CASWELL
27312,PITTSBORO,NC,35.769436,-79.175509,CHATHAM
27313,PLEASANT GARDEN,NC,35.952243,-79.754943,GUILFORD
27314,PROSPECT HILL,NC,36.293195,-79.215644,CASWELL
27315,PROVIDENCE,NC,36.48314,-79.36306,CASWELL
27316,RAMSEUR,NC,35.708349,-79.635101,RANDOLPH
27317,RANDLEMAN,NC,35.848805,-79.801794,RANDOLPH
27320,REIDSVILLE,NC,36.343209,-79.664212,ROCKINGHAM
27321,REIDSVILLE,NC,36.3563,-79.6662,ROCKINGHAM
27322,REIDSVILLE,NC,36.3563,-79.6662,ROCKINGHAM
27323,REIDSVILLE,NC,36.3563,-79.6662,ROCKINGHAM
27325,ROBBINS,NC,35.452839,-79.582034,MOORE
27326,RUFFIN,NC,36.442763,-79.560551,ROCKINGHAM
27330,SANFORD,NC,35.464148,-79.176446,LEE
27331,SANFORD,NC,35.4709,-79.1722,LEE
27332,SANFORD,NC,35.379,-79.1285,LEE
27340,SAXAPAHAW,NC,35.947222,-79.322222,ALAMANCE
27341,SEAGROVE,NC,35.528309,-79.69787,RANDOLPH
27342,SEDALIA,NC,36.067222,-79.620833,GUILFORD
27343,SEMORA,NC,36.511414,-79.094168,PERSON
27344,SILER CITY,NC,35.735392,-79.456624,CHATHAM
27349,SNOW CAMP,NC,35.906583,-79.427893,ALAMANCE
27350,SOPHIA,NC,35.829845,-79.898634,RANDOLPH
27351,SOUTHMONT,NC,35.667778,-80.267222,DAVIDSON
27355,STALEY,NC,35.801485,-79.584391,RANDOLPH
27356,STAR,NC,35.421113,-79.782607,MONTGOMERY
27357,STOKESDALE,NC,36.255217,-79.970528,GUILFORD
27358,SUMMERFIELD,NC,36.224454,-79.890136,GUILFORD
27359,SWEPSONVILLE,NC,36.021111,-79.361667,ALAMANCE
27360,THOMASVILLE,NC,35.87128,-80.09128,DAVIDSON
27361,THOMASVILLE,NC,35.8825,-80.082222,DAVIDSON
27370,TRINITY,NC,35.842949,-79.990206,RANDOLPH
27371,TROY,NC,35.377702,-79.909252,MONTGOMERY
27373,WALLBURG,NC,36.01,-80.139444,DAVIDSON
27374,WELCOME,NC,35.902778,-80.257222,DAVIDSON
27375,WENTWORTH,NC,36.4,-79.774722,ROCKINGHAM
27376,WEST END,NC,35.251239,-79.53598,MOORE
27377,WHITSETT,NC,36.032981,-79.597151,GUILFORD
27379,YANCEYVILLE,NC,36.390695,-79.346485,CASWELL
27395,GREENSBORO,NC,36.0726,-79.792,CASWELL
27401,GREENSBORO,NC,36.069741,-79.768151,GUILFORD
27402,GREENSBORO,NC,36.0681,-79.952,GUILFORD
27403,GREENSBORO,NC,36.064147,-79.820181,GUILFORD
27404,GREENSBORO,NC,36.0853,-79.833,GUILFORD
27405,GREENSBORO,NC,36.121408,-79.7733,GUILFORD
27406,GREENSBORO,NC,36.021969,-79.782058,GUILFORD
27407,GREENSBORO,NC,36.033442,-79.862647,GUILFORD
27408,GREENSBORO,NC,36.1064,-79.816531,GUILFORD
27409,GREENSBORO,NC,36.077683,-79.908602,GUILFORD
27410,GREENSBORO,NC,36.103164,-79.879365,GUILFORD
27411,GREENSBORO,NC,36.078,-79.7706,GUILFORD
27412,GREENSBORO,NC,36.0725,-79.7922,GUILFORD
27413,GREENSBORO,NC,36.0712,-79.8114,GUILFORD
27415,GREENSBORO,NC,36.0917,-79.7805,GUILFORD
27416,GREENSBORO,NC,36.0018,-79.7626,GUILFORD
27417,GREENSBORO,NC,36.0091,-79.8743,GUILFORD
27419,GREENSBORO,NC,36.1271,-79.944,GUILFORD
27420,GREENSBORO,NC,36.0681,-79.952,GUILFORD
27425,GREENSBORO,NC,36.126944,-79.943889,GUILFORD
27427,GREENSBORO,NC,36.0725,-79.7922,GUILFORD
27429,GREENSBORO,NC,36.0935,-79.8147,GUILFORD
27435,GREENSBORO,NC,36.0655,-79.8052,GUILFORD
27438,GREENSBORO,NC,36.1129,-79.8333,GUILFORD
27455,GREENSBORO,NC,36.1567,-79.8143,GUILFORD
27480,GREENSBORO,NC,36.0725,-79.7922,GUILFORD
27495,GREENSBORO,NC,36.0389,-79.9433,GUILFORD
27497,GREENSBORO,NC,36.0725,-79.7922,GUILFORD
27498,GREENSBORO,NC,36.0725,-79.7922,GUILFORD
27499,GREENSBORO,NC,36.0725,-79.7922,GUILFORD
27501,ANGIER,NC,35.489725,-78.724931,HARNETT
27502,APEX,NC,35.722504,-78.840816,WAKE
27503,BAHAMA,NC,36.156581,-78.890284,DURHAM
27504,BENSON,NC,35.403661,-78.54213,JOHNSTON
27505,BROADWAY,NC,35.418088,-79.043547,LEE
